transaction_id,customer_id,product_id,sales_rep_id,channel,order_date,invoice_date,quantity,unit_price,discount_rate,gross_revenue,net_revenue,cost,gross_margin,currency,order_status
TXN001646,CUST0080,PRD008,REP010,Distributor,2024-12-04,2024-12-06,1,3934.07,0.048,3934.07,3745.23,1901.3,1843.93,EUR,Invoiced
TXN001647,CUST0028,PRD001,REP005,Direct,2024-12-02,2024-12-06,6,8807.3,0.024,52843.8,51575.55,27593.1,23982.45,EUR,Invoiced
TXN001648,CUST0037,PRD007,REP006,Partner,2024-12-24,2025-01-01,3,2135.05,0.042,0.0,0.0,0.0,0.0,EUR,Cancelled
TXN001649,CUST0015,PRD011,REP007,Direct,2024-12-10,2024-12-11,3,3771.34,0.049,11314.02,10759.63,4026.04,6733.59,EUR,Invoiced
TXN001650,CUST0079,PRD004,REP009,Direct,2024-12-15,2024-12-16,3,1606.63,0.071,4819.89,4477.68,1807.2,2670.48,EUR,Invoiced
TXN001651,CUST0085,PRD010,REP009,Partner,2024-12-02,2024-12-05,8,6430.78,0.112,51446.24,45684.26,21222.62,24461.64,EUR,Invoiced
TXN001652,CUST0058,PRD006,REP001,Partner,2024-12-26,2025-01-02,7,3006.42,0.05,21044.94,19992.69,8873.1,11119.59,EUR,Invoiced
TXN001653,CUST0036,PRD012,REP011,Direct,2024-12-17,2024-12-22,2,1874.98,0.042,3749.96,3592.46,1530.87,2061.59,EUR,Invoiced
TXN001654,CUST0009,PRD011,REP001,Direct,2024-12-27,2024-12-28,4,3408.28,0.021,13633.12,13346.82,5437.44,7909.38,EUR,Invoiced
TXN001655,CUST0068,PRD002,REP006,Distributor,2024-12-02,2024-12-05,6,8872.63,0.095,53235.78,48178.38,24806.72,23371.66,EUR,Invoiced
TXN001656,CUST0040,PRD004,REP003,Direct,2024-12-09,2024-12-13,6,1641.66,0.218,9849.96,7702.67,3764.75,3937.92,EUR,Invoiced
TXN001657,CUST0048,PRD010,REP008,Direct,2024-12-25,2024-12-28,6,6407.73,0.014,38446.38,37908.13,16190.4,21717.73,EUR,Invoiced
TXN001658,CUST0015,PRD006,REP003,Online,2024-12-15,2024-12-17,7,2905.3,0.017,20337.1,19991.37,8226.97,11764.4,EUR,Open
TXN001659,CUST0042,PRD010,REP009,Direct,2024-12-10,2024-12-19,4,6194.0,0.084,24776.0,22694.82,10108.08,12586.74,EUR,Invoiced
TXN001660,CUST0044,PRD001,REP005,Direct,2024-12-13,2024-12-16,7,8750.41,0.016,61252.87,60272.82,33969.12,26303.7,EUR,Open
TXN001661,CUST0001,PRD002,REP010,Direct,2024-12-19,2024-12-23,7,8291.19,0.098,58038.33,52350.57,26614.07,25736.5,EUR,Shipped
TXN001662,CUST0017,PRD007,REP004,Direct,2024-12-22,2024-12-25,2,2064.58,0.039,4129.16,3968.12,1723.41,2244.71,EUR,Invoiced
TXN001663,CUST0048,PRD001,REP004,Direct,2024-12-06,2024-12-08,5,9503.01,0.057,47515.05,44806.69,23395.15,21411.54,EUR,Shipped
TXN001664,CUST0052,PRD002,REP004,Direct,2024-12-26,2024-12-31,7,9037.75,0.085,63264.25,57886.79,27338.39,30548.4,EUR,Invoiced
TXN001665,CUST0032,PRD011,REP005,Direct,2024-12-08,2024-12-11,4,3839.09,0.102,15356.36,13790.01,5520.5,8269.51,EUR,Open
TXN001666,CUST0088,PRD008,REP009,Direct,2024-12-02,2024-12-02,7,4046.38,0.033,28324.66,27389.95,13425.63,13964.32,EUR,Invoiced
TXN001667,CUST0035,PRD009,REP012,Partner,2024-12-18,2024-12-22,3,7095.81,0.031,21287.43,20627.52,8750.52,11877.0,EUR,Invoiced
TXN001668,CUST0076,PRD012,REP001,Direct,2024-12-14,2024-12-18,4,2063.94,0.011,8255.76,8164.95,3159.95,5005.0,EUR,Invoiced
TXN001669,CUST0049,PRD008,REP007,Direct,2024-12-10,2024-12-12,5,4099.89,0.04,20499.45,19679.47,8662.02,11017.45,EUR,Invoiced
TXN001670,CUST0005,PRD003,REP009,Direct,2024-12-23,2024-12-31,7,2252.61,0.033,15768.27,15247.92,6563.67,8684.25,EUR,Invoiced
TXN001671,CUST0017,PRD007,REP008,Partner,2024-12-06,2024-12-09,4,2067.88,0.011,8271.52,8180.53,3571.18,4609.35,EUR,Invoiced
TXN001672,CUST0007,PRD009,REP009,Direct,2024-12-11,2024-12-14,7,6371.61,0.083,44601.27,40899.36,19163.11,21736.25,EUR,Invoiced
TXN001673,CUST0013,PRD001,REP002,Direct,2024-12-17,2024-12-20,5,9435.83,0.035,47179.15,45527.88,23726.82,21801.06,EUR,Open
TXN001674,CUST0038,PRD004,REP007,Direct,2024-12-03,2024-12-10,7,1593.01,0.037,11151.07,10738.48,4204.42,6534.06,EUR,Invoiced
TXN001675,CUST0075,PRD006,REP012,Distributor,2024-12-14,2024-12-20,5,2936.85,0.029,14684.25,14258.41,6300.7,7957.71,EUR,Invoiced
TXN001676,CUST0005,PRD006,REP005,Partner,2024-12-12,2024-12-13,6,3152.07,0.088,18912.42,17248.13,6958.53,10289.6,EUR,Invoiced
TXN001677,CUST0077,PRD005,REP006,Distributor,2024-12-09,2024-12-10,4,4848.4,0.037,19393.6,18676.04,8994.87,9681.17,EUR,Invoiced
TXN001678,CUST0011,PRD008,REP002,Distributor,2024-12-02,2024-12-09,7,4123.11,0.06,28861.77,27130.06,13459.59,13670.47,EUR,Open
TXN001679,CUST0018,PRD004,REP006,Online,2024-12-09,2024-12-12,11,1725.99,0.089,18985.89,17296.15,6915.56,10380.59,EUR,Invoiced
TXN001680,CUST0011,PRD010,REP006,Partner,2024-12-17,2024-12-26,9,5994.26,0.086,53948.34,49308.78,23470.07,25838.71,EUR,Invoiced
TXN001681,CUST0081,PRD005,REP005,Distributor,2024-12-06,2024-12-15,6,4612.88,0.045,0.0,0.0,0.0,0.0,EUR,Cancelled
TXN001682,CUST0042,PRD010,REP009,Distributor,2024-12-16,2024-12-25,4,6464.28,0.045,25857.12,24693.55,9985.44,14708.11,EUR,Invoiced
TXN001683,CUST0057,PRD011,REP009,Partner,2024-12-08,2024-12-12,5,3434.38,0.083,17171.9,15746.63,6333.86,9412.77,EUR,Invoiced
TXN001684,CUST0087,PRD001,REP007,Direct,2024-12-23,2024-12-29,1,9777.25,0.055,9777.25,9239.5,4624.74,4614.76,EUR,Invoiced
TXN001685,CUST0010,PRD010,REP004,Distributor,2024-12-07,2024-12-15,2,6441.0,0.028,12882.0,12521.3,5037.52,7483.78,EUR,Invoiced
TXN001686,CUST0087,PRD011,REP003,Direct,2024-12-18,2024-12-23,3,3795.81,0.029,11387.43,11057.19,4023.9,7033.29,EUR,Invoiced
TXN001687,CUST0026,PRD011,REP002,Direct,2024-12-01,2024-12-03,8,3527.39,0.086,28219.12,25792.28,10794.08,14998.2,EUR,Invoiced
TXN001688,CUST0076,PRD005,REP009,Partner,2024-12-22,2024-12-22,8,5204.08,0.127,41632.64,36345.29,17068.94,19276.35,EUR,Shipped
TXN001689,CUST0078,PRD012,REP001,Partner,2024-12-21,2024-12-27,9,1949.16,0.057,0.0,0.0,0.0,0.0,EUR,Cancelled
TXN001690,CUST0023,PRD009,REP009,Direct,2024-12-27,2025-01-03,8,6440.19,0.041,51521.52,49409.14,23241.79,26167.35,EUR,Invoiced
TXN001691,CUST0078,PRD012,REP009,Partner,2024-12-09,2024-12-11,12,2013.23,0.096,24158.76,21839.52,9534.32,12305.2,EUR,Invoiced
TXN001692,CUST0017,PRD007,REP008,Direct,2024-12-21,2024-12-25,7,2312.12,0.065,16184.84,15132.83,6424.12,8708.71,EUR,Invoiced
TXN001693,CUST0042,PRD004,REP009,Partner,2024-12-19,2024-12-24,3,1685.43,0.022,5056.29,4945.05,1936.21,3008.84,EUR,Invoiced
TXN001694,CUST0016,PRD011,REP005,Distributor,2024-12-15,2024-12-18,2,3869.7,0.053,7739.4,7329.21,2665.93,4663.28,EUR,Invoiced
TXN001695,CUST0065,PRD004,REP001,Direct,2024-12-26,2025-01-04,6,1570.67,0.056,9424.02,8896.27,3895.08,5001.19,EUR,Invoiced
TXN001696,CUST0088,PRD002,REP009,Partner,2024-12-04,2024-12-11,8,9255.29,0.065,74042.32,69229.57,30014.82,39214.75,EUR,Invoiced
TXN001697,CUST0059,PRD008,REP003,Partner,2024-12-25,2024-12-31,1,4273.18,0.023,4273.18,4174.9,1930.42,2244.48,EUR,Shipped
TXN001698,CUST0060,PRD006,REP009,Direct,2024-12-11,2024-12-18,1,3134.41,0.045,3134.41,2993.36,1265.82,1727.54,EUR,Invoiced
TXN001699,CUST0073,PRD007,REP003,Direct,2024-12-12,2024-12-17,7,2150.95,0.034,15056.65,14544.72,5829.86,8714.86,EUR,Shipped
TXN001700,CUST0053,PRD006,REP006,Direct,2024-12-25,2024-12-27,7,2979.28,0.033,20854.96,20166.75,8870.68,11296.07,EUR,Invoiced
TXN001701,CUST0078,PRD007,REP005,Direct,2024-12-05,2024-12-14,7,2023.33,0.059,14163.31,13327.67,5724.69,7602.98,EUR,Invoiced
TXN001702,CUST0072,PRD008,REP002,Distributor,2024-12-24,2024-12-24,5,4397.07,0.055,21985.35,20776.16,9560.37,11215.79,EUR,Invoiced
TXN001703,CUST0082,PRD005,REP003,Direct,2024-12-09,2024-12-13,7,4871.06,0.17,34097.42,28300.86,14412.16,13888.7,EUR,Open
TXN001704,CUST0022,PRD003,REP009,Direct,2024-12-02,2024-12-03,2,2365.0,0.069,4730.0,4403.63,1844.01,2559.62,EUR,Invoiced
TXN001705,CUST0073,PRD004,REP007,Partner,2024-12-15,2024-12-18,2,1719.54,0.066,3439.08,3212.1,1285.98,1926.12,EUR,Invoiced
TXN001706,CUST0077,PRD004,REP010,Distributor,2024-12-05,2024-12-13,8,1636.87,0.024,13094.96,12780.68,5220.06,7560.62,EUR,Shipped
TXN001707,CUST0003,PRD006,REP009,Direct,2024-12-21,2024-12-22,4,2964.18,0.031,11856.72,11489.16,5142.98,6346.18,EUR,Invoiced
TXN001708,CUST0090,PRD010,REP001,Online,2024-12-21,2024-12-25,2,5987.71,0.091,11975.42,10885.66,5028.77,5856.89,EUR,Invoiced
TXN001709,CUST0057,PRD007,REP001,Direct,2024-12-16,2024-12-25,6,2086.83,0.038,12520.98,12045.18,5356.68,6688.5,EUR,Invoiced
TXN001710,CUST0010,PRD001,REP004,Direct,2024-12-25,2024-12-27,7,8903.93,0.029,62327.51,60520.01,31853.1,28666.91,EUR,Invoiced
TXN001711,CUST0005,PRD008,REP005,Direct,2024-12-07,2024-12-10,7,4282.32,0.084,29976.24,27458.24,12983.06,14475.18,EUR,Shipped
TXN001712,CUST0005,PRD008,REP001,Direct,2024-12-06,2024-12-09,7,4092.1,0.074,28644.7,26524.99,13172.77,13352.22,EUR,Invoiced
TXN001713,CUST0068,PRD004,REP010,Partner,2024-12-17,2024-12-20,4,1698.1,0.068,6792.4,6330.52,2536.7,3793.82,EUR,Invoiced
TXN001714,CUST0018,PRD006,REP010,Partner,2024-12-08,2024-12-14,11,3025.12,0.069,33276.32,30980.25,12986.4,17993.85,EUR,Invoiced
TXN001715,CUST0022,PRD008,REP001,Partner,2024-12-22,2024-12-25,3,3869.79,0.008,11609.37,11516.5,5444.23,6072.27,EUR,Invoiced
TXN001716,CUST0044,PRD008,REP009,Distributor,2024-12-11,2024-12-14,6,4140.28,0.026,24841.68,24195.8,10837.56,13358.24,EUR,Invoiced
TXN001717,CUST0080,PRD002,REP010,Direct,2024-12-17,2024-12-20,4,8108.21,0.038,32432.84,31200.39,15814.01,15386.38,EUR,Invoiced
TXN001718,CUST0016,PRD007,REP009,Direct,2024-12-13,2024-12-19,2,2231.83,0.002,4463.66,4454.73,1817.18,2637.55,EUR,Invoiced
TXN001719,CUST0003,PRD009,REP001,Partner,2025-01-11,2025-01-13,4,7230.07,0.088,28920.28,26375.3,11508.27,14867.03,EUR,Invoiced
TXN001720,CUST0048,PRD005,REP004,Direct,2025-01-22,2025-01-22,3,5050.15,0.14,15150.45,13029.39,6762.97,6266.42,EUR,Shipped
TXN001721,CUST0049,PRD003,REP007,Direct,2025-01-02,2025-01-09,7,2555.41,0.053,17887.87,16939.81,6228.28,10711.53,EUR,Invoiced
TXN001722,CUST0061,PRD012,REP001,Online,2025-01-12,2025-01-14,7,1885.62,0.058,13199.34,12433.78,5448.66,6985.12,EUR,Invoiced
TXN001723,CUST0061,PRD002,REP005,Direct,2025-01-15,2025-01-24,4,8339.25,0.094,0.0,0.0,0.0,0.0,EUR,Cancelled
TXN001724,CUST0021,PRD003,REP004,Online,2025-01-19,2025-01-28,5,2349.53,0.104,11747.65,10525.89,4828.81,5697.08,EUR,Invoiced
TXN001725,CUST0057,PRD005,REP009,Distributor,2025-01-20,2025-01-21,2,4952.57,0.074,9905.14,9172.16,4189.32,4982.84,EUR,Invoiced
TXN001726,CUST0065,PRD009,REP009,Partner,2025-01-25,2025-02-02,4,6724.67,0.035,26898.68,25957.23,11786.07,14171.16,EUR,Invoiced
TXN001727,CUST0016,PRD004,REP001,Direct,2025-01-08,2025-01-11,5,1583.69,0.115,7918.45,7007.83,3139.3,3868.53,EUR,Shipped
TXN001728,CUST0082,PRD012,REP007,Distributor,2025-01-05,2025-01-06,9,1939.21,0.056,17452.89,16475.53,6811.27,9664.26,EUR,Shipped
TXN001729,CUST0060,PRD005,REP001,Online,2025-01-04,2025-01-11,3,5209.23,0.095,15627.69,14143.06,6249.89,7893.17,EUR,Invoiced
TXN001730,CUST0010,PRD008,REP004,Direct,2025-01-24,2025-01-27,2,4245.4,0.03,8490.8,8236.08,3467.28,4768.8,EUR,Shipped
TXN001731,CUST0018,PRD004,REP006,Partner,2025-01-24,2025-02-01,7,1577.59,0.087,11043.13,10082.38,4208.8,5873.58,EUR,Invoiced
TXN001732,CUST0085,PRD010,REP009,Distributor,2025-01-04,2025-01-04,15,6235.6,0.051,93534.0,88763.77,37575.06,51188.71,EUR,Invoiced
TXN001733,CUST0018,PRD009,REP002,Direct,2025-01-05,2025-01-13,10,6430.89,0.137,64308.9,55498.58,29026.09,26472.49,EUR,Invoiced
TXN001734,CUST0033,PRD011,REP011,Direct,2025-01-21,2025-01-24,4,3564.25,0.053,14257.0,13501.38,5296.86,8204.52,EUR,Invoiced
TXN001735,CUST0090,PRD011,REP005,Online,2025-01-07,2025-01-16,5,3688.4,0.083,18442.0,16911.31,6308.34,10602.97,EUR,Invoiced
TXN001736,CUST0031,PRD009,REP006,Distributor,2025-01-10,2025-01-13,7,6393.71,0.138,44755.97,38579.65,20969.84,17609.81,EUR,Invoiced
TXN001737,CUST0023,PRD002,REP009,Direct,2025-01-04,2025-01-12,8,9269.79,0.034,74158.32,71636.94,31492.27,40144.67,EUR,Invoiced
TXN001738,CUST0020,PRD005,REP008,Online,2025-01-25,2025-02-03,1,5130.02,0.038,5130.02,4935.08,2163.04,2772.04,EUR,Invoiced
TXN001739,CUST0052,PRD007,REP004,Online,2025-01-10,2025-01-15,5,2163.11,0.103,10815.55,9701.55,4417.82,5283.73,EUR,Invoiced
TXN001740,CUST0011,PRD004,REP010,Direct,2025-01-04,2025-01-11,5,1563.63,0.07,7818.15,7270.88,3289.51,3981.37,EUR,Shipped
TXN001741,CUST0068,PRD002,REP002,Partner,2025-01-09,2025-01-18,7,9292.98,0.049,65050.86,61863.37,29206.88,32656.49,EUR,Invoiced
TXN001742,CUST0010,PRD007,REP004,Distributor,2025-01-23,2025-01-23,2,2319.14,0.036,4638.28,4471.3,1806.6,2664.7,EUR,Invoiced
TXN001743,CUST0083,PRD007,REP004,Online,2025-01-26,2025-01-28,6,2281.52,0.095,13689.12,12388.65,5277.95,7110.7,EUR,Invoiced
TXN001744,CUST0087,PRD004,REP011,Partner,2025-01-01,2025-01-09,6,1585.29,0.012,9511.74,9397.6,3953.36,5444.24,EUR,Invoiced
TXN001745,CUST0069,PRD006,REP010,Partner,2025-01-06,2025-01-14,8,2820.04,0.041,22560.32,21635.35,10045.91,11589.44,EUR,Shipped
TXN001746,CUST0089,PRD002,REP001,Online,2025-01-27,2025-02-05,9,8997.11,0.072,80973.99,75143.86,36676.14,38467.72,EUR,Invoiced
TXN001747,CUST0007,PRD012,REP009,Partner,2025-01-13,2025-01-15,5,1902.28,0.12,9511.4,8370.03,4102.27,4267.76,EUR,Invoiced
TXN001748,CUST0011,PRD002,REP010,Direct,2025-01-23,2025-01-26,10,8651.02,0.05,86510.2,82184.69,41336.59,40848.1,EUR,Invoiced
TXN001749,CUST0053,PRD007,REP010,Direct,2025-01-13,2025-01-17,5,2107.75,0.021,10538.75,10317.44,4365.64,5951.8,EUR,Invoiced
TXN001750,CUST0028,PRD006,REP001,Partner,2025-01-23,2025-01-27,1,2992.97,0.019,2992.97,2936.1,1227.12,1708.98,EUR,Invoiced
TXN001751,CUST0052,PRD009,REP012,Partner,2025-01-01,2025-01-10,11,6835.33,0.153,75188.63,63684.77,30032.44,33652.33,EUR,Invoiced
TXN001752,CUST0060,PRD011,REP009,Direct,2025-01-02,2025-01-05,8,3934.61,0.013,31476.88,31067.68,11077.57,19990.11,EUR,Invoiced
TXN001753,CUST0089,PRD002,REP005,Direct,2025-01-05,2025-01-12,9,8173.75,0.138,73563.75,63411.95,36942.21,26469.74,EUR,Invoiced
TXN001754,CUST0010,PRD004,REP004,Direct,2025-01-05,2025-01-14,2,1607.99,0.047,3215.98,3064.83,1190.68,1874.15,EUR,Invoiced
TXN001755,CUST0065,PRD009,REP009,Online,2025-01-26,2025-01-26,8,7198.09,0.07,57584.72,53553.79,22317.19,31236.6,EUR,Shipped
TXN001756,CUST0003,PRD007,REP005,Direct,2025-01-20,2025-01-24,5,2103.25,0.042,10516.25,10074.57,4412.55,5662.02,EUR,Invoiced
TXN001757,CUST0022,PRD012,REP001,Direct,2025-01-01,2025-01-02,6,2056.75,0.03,12340.5,11970.28,5025.23,6945.05,EUR,Invoiced
TXN001758,CUST0040,PRD007,REP007,Direct,2025-01-04,2025-01-11,9,2341.53,0.073,21073.77,19535.38,8251.92,11283.46,EUR,Invoiced
TXN001759,CUST0009,PRD003,REP001,Direct,2025-01-21,2025-01-24,7,2450.26,0.036,17151.82,16534.35,6490.53,10043.82,EUR,Invoiced
TXN001760,CUST0049,PRD006,REP011,Direct,2025-01-18,2025-01-24,3,2827.45,0.077,8482.35,7829.21,3517.71,4311.5,EUR,Invoiced
TXN001761,CUST0060,PRD004,REP005,Direct,2025-01-07,2025-01-09,6,1645.24,0.065,9871.44,9229.8,3592.67,5637.13,EUR,Invoiced
TXN001762,CUST0036,PRD003,REP007,Partner,2025-01-09,2025-01-17,3,2370.0,0.005,7110.0,7074.45,2620.85,4453.6,EUR,Shipped
TXN001763,CUST0089,PRD006,REP001,Direct,2025-01-10,2025-01-14,10,2881.64,0.093,28816.4,26136.47,12600.68,13535.79,EUR,Shipped
TXN001764,CUST0007,PRD007,REP001,Distributor,2025-01-15,2025-01-20,8,2266.16,0.019,18129.28,17784.82,7335.33,10449.49,EUR,Invoiced
TXN001765,CUST0074,PRD002,REP005,Direct,2025-01-03,2025-01-08,1,9237.87,0.007,9237.87,9173.2,4101.42,5071.78,EUR,Invoiced
TXN001766,CUST0087,PRD011,REP003,Distributor,2025-01-18,2025-01-19,6,3560.02,0.018,21360.12,20975.64,7574.11,13401.53,EUR,Invoiced
TXN001767,CUST0024,PRD005,REP003,Direct,2025-01-05,2025-01-12,5,4760.01,0.018,23800.05,23371.65,10458.74,12912.91,EUR,Invoiced
TXN001768,CUST0077,PRD010,REP002,Direct,2025-01-02,2025-01-02,3,6004.11,0.051,18012.33,17093.7,8093.2,9000.5,EUR,Invoiced
TXN001769,CUST0055,PRD010,REP008,Direct,2025-01-12,2025-01-14,7,6138.88,0.099,42972.16,38717.92,17798.83,20919.09,EUR,Invoiced
TXN001770,CUST0042,PRD004,REP005,Distributor,2025-01-02,2025-01-07,3,1672.69,0.041,5018.07,4812.33,1964.83,2847.5,EUR,Invoiced
TXN001771,CUST0010,PRD002,REP004,Distributor,2025-01-17,2025-01-21,1,8236.34,0.022,8236.34,8055.14,4041.12,4014.02,EUR,Invoiced
TXN001772,CUST0058,PRD009,REP001,Distributor,2025-01-15,2025-01-16,2,6906.31,0.117,13812.62,12196.54,5937.32,6259.22,EUR,Invoiced
TXN001773,CUST0057,PRD010,REP005,Partner,2025-01-09,2025-01-11,4,6363.8,0.007,25455.2,25277.01,10640.14,14636.87,EUR,Invoiced
TXN001774,CUST0077,PRD012,REP010,Partner,2025-01-25,2025-02-01,5,1915.26,0.085,9576.3,8762.31,3766.1,4996.21,EUR,Invoiced
TXN001775,CUST0040,PRD004,REP011,Direct,2025-01-24,2025-01-28,12,1687.04,0.08,20244.48,18624.92,7928.38,10696.54,EUR,Shipped
TXN001776,CUST0040,PRD012,REP011,Direct,2025-01-22,2025-01-29,7,1896.13,0.106,13272.91,11865.98,5734.54,6131.44,EUR,Invoiced
TXN001777,CUST0018,PRD006,REP006,Direct,2025-01-18,2025-01-20,14,2847.4,0.08,39863.6,36674.51,16340.51,20334.0,EUR,Invoiced
TXN001778,CUST0042,PRD008,REP001,Distributor,2025-01-27,2025-02-01,5,4307.37,0.086,21536.85,19684.68,8703.4,10981.28,EUR,Invoiced
TXN001779,CUST0005,PRD003,REP005,Direct,2025-01-07,2025-01-16,4,2535.55,0.025,10142.2,9888.65,3806.83,6081.82,EUR,Invoiced
TXN001780,CUST0019,PRD004,REP010,Direct,2025-01-06,2025-01-09,12,1695.45,0.153,20345.4,17232.55,7289.49,9943.06,EUR,Invoiced
TXN001781,CUST0060,PRD012,REP005,Direct,2025-01-21,2025-01-24,7,1841.04,0.03,12887.28,12500.66,5483.12,7017.54,EUR,Shipped
TXN001782,CUST0011,PRD009,REP010,Direct,2025-01-25,2025-01-30,12,6952.29,0.11,83427.48,74250.46,35439.68,38810.78,EUR,Shipped
TXN001783,CUST0064,PRD010,REP007,Direct,2025-01-23,2025-01-23,2,6257.75,0.118,12515.5,11038.67,5331.85,5706.82,EUR,Invoiced
TXN001784,CUST0050,PRD003,REP010,Direct,2025-01-23,2025-01-23,4,2570.77,0.044,10283.08,9830.62,3586.58,6244.04,EUR,Invoiced
TXN001785,CUST0061,PRD005,REP001,Direct,2025-01-08,2025-01-12,6,4901.06,0.005,29406.36,29259.33,12575.85,16683.48,EUR,Invoiced
TXN001786,CUST0085,PRD003,REP009,Partner,2025-01-16,2025-01-23,10,2549.37,0.055,25493.7,24091.55,8896.2,15195.35,EUR,Invoiced
TXN001787,CUST0052,PRD005,REP012,Distributor,2025-01-09,2025-01-13,10,5261.0,0.087,52610.0,48032.93,22188.46,25844.47,EUR,Invoiced
TXN001788,CUST0064,PRD011,REP007,Distributor,2025-01-25,2025-01-28,4,3659.17,0.091,14636.68,13304.74,5483.8,7820.94,EUR,Invoiced
TXN001789,CUST0041,PRD010,REP011,Direct,2025-01-06,2025-01-13,1,6142.0,0.098,6142.0,5540.08,2553.6,2986.48,EUR,Shipped
TXN001790,CUST0030,PRD001,REP009,Distributor,2025-01-24,2025-01-31,2,9652.72,0.017,19305.44,18977.25,9440.42,9536.83,EUR,Shipped
TXN001791,CUST0087,PRD010,REP011,Direct,2025-01-08,2025-01-17,8,6432.91,0.059,51463.28,48426.95,20038.52,28388.43,EUR,Invoiced
TXN001792,CUST0004,PRD003,REP004,Partner,2025-01-22,2025-01-31,5,2401.86,0.079,12009.3,11060.57,4651.92,6408.65,EUR,Invoiced
TXN001793,CUST0019,PRD001,REP010,Distributor,2025-01-12,2025-01-14,15,8987.35,0.082,134810.25,123755.81,73730.97,50024.84,EUR,Invoiced
TXN001794,CUST0036,PRD004,REP011,Direct,2025-01-05,2025-01-09,8,1623.46,0.044,12987.68,12416.22,5210.02,7206.2,EUR,Shipped
TXN001795,CUST0016,PRD001,REP005,Partner,2025-01-15,2025-01-24,5,10024.75,0.032,50123.75,48519.79,22484.3,26035.49,EUR,Open
TXN001796,CUST0062,PRD012,REP012,Partner,2025-01-16,2025-01-25,8,1861.31,0.024,14890.48,14533.11,6628.47,7904.64,EUR,Invoiced
TXN001797,CUST0049,PRD001,REP007,Distributor,2025-01-14,2025-01-16,5,8937.93,0.039,44689.65,42946.75,24043.01,18903.74,EUR,Invoiced
TXN001798,CUST0080,PRD006,REP002,Partner,2025-01-25,2025-02-02,1,3180.86,0.081,3180.86,2923.21,1159.02,1764.19,EUR,Invoiced
TXN001799,CUST0049,PRD012,REP007,Distributor,2025-01-12,2025-01-17,7,1899.03,0.02,13293.21,13027.35,5656.74,7370.61,EUR,Invoiced
TXN001800,CUST0072,PRD003,REP002,Direct,2025-01-18,2025-01-27,13,2479.75,0.087,32236.75,29432.15,12627.48,16804.67,EUR,Shipped
TXN001801,CUST0027,PRD010,REP003,Partner,2025-01-26,2025-01-29,12,6159.31,0.099,73911.72,66594.46,28807.08,37787.38,EUR,Open
TXN001802,CUST0056,PRD003,REP001,Online,2025-01-18,2025-01-19,1,2430.12,0.072,2430.12,2255.15,893.33,1361.82,EUR,Shipped
TXN001803,CUST0043,PRD011,REP001,Direct,2025-01-08,2025-01-14,7,3949.09,0.005,27643.63,27505.41,9596.74,17908.67,EUR,Invoiced
TXN001804,CUST0081,PRD001,REP009,Direct,2025-01-25,2025-01-30,12,9765.19,0.068,117182.28,109213.88,57804.09,51409.79,EUR,Shipped
TXN001805,CUST0085,PRD003,REP005,Distributor,2025-01-23,2025-01-31,8,2556.32,0.088,20450.56,18650.91,7120.3,11530.61,EUR,Invoiced
TXN001806,CUST0026,PRD005,REP002,Online,2025-01-08,2025-01-10,11,5171.55,0.106,56887.05,50857.02,24361.32,26495.7,EUR,Shipped
TXN001807,CUST0034,PRD004,REP005,Distributor,2025-01-13,2025-01-14,7,1765.73,0.046,12360.11,11791.54,4313.84,7477.7,EUR,Invoiced
TXN001808,CUST0064,PRD006,REP011,Direct,2025-01-08,2025-01-16,7,3119.63,0.057,21837.41,20592.68,8710.74,11881.94,EUR,Invoiced
TXN001809,CUST0084,PRD010,REP002,Direct,2025-01-12,2025-01-17,12,6504.24,0.101,78050.88,70167.74,31660.81,38506.93,EUR,Invoiced
TXN001810,CUST0026,PRD005,REP010,Distributor,2025-01-21,2025-01-27,10,4945.51,0.107,49455.1,44163.4,22131.29,22032.11,EUR,Invoiced
TXN001811,CUST0066,PRD001,REP004,Distributor,2025-01-14,2025-01-16,8,9176.02,0.103,73408.16,65847.12,35608.59,30238.53,EUR,Invoiced
TXN001812,CUST0008,PRD006,REP003,Distributor,2025-01-21,2025-01-30,5,3098.22,0.057,15491.1,14608.11,5787.29,8820.82,EUR,Invoiced
TXN001813,CUST0076,PRD006,REP005,Partner,2025-01-11,2025-01-14,7,3111.3,0.036,21779.1,20995.05,8913.52,12081.53,EUR,Invoiced
TXN001814,CUST0045,PRD005,REP009,Direct,2025-01-21,2025-01-25,3,4878.84,0.022,14636.52,14314.52,6591.2,7723.32,EUR,Invoiced
TXN001815,CUST0084,PRD010,REP010,Distributor,2025-01-17,2025-01-24,6,5827.18,0.076,34963.08,32305.89,15597.88,16708.01,EUR,Invoiced
TXN001816,CUST0043,PRD010,REP001,Partner,2025-01-07,2025-01-15,8,6216.69,0.009,49733.52,49285.92,20679.23,28606.69,EUR,Shipped
TXN001817,CUST0088,PRD008,REP001,Partner,2025-01-22,2025-01-29,2,4272.15,0.092,8544.3,7758.22,3792.25,3965.97,EUR,Shipped
TXN001818,CUST0004,PRD011,REP012,Direct,2025-01-27,2025-01-27,2,3761.77,0.109,7523.54,6703.47,2572.72,4130.75,EUR,Invoiced
TXN001819,CUST0013,PRD009,REP002,Direct,2025-01-11,2025-01-18,4,7166.22,0.065,28664.88,26801.66,11195.94,15605.72,EUR,Shipped
